,name,url,price,rating,review,ASIN,Manufacturer,Product Description
72,ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Green),https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVCBFM7/ref=sr_1_55?keywords=bags&qid=1685117261&sr=8-55,₹599,3.8 out of 5 stars,143,B0BPVCBFM7,ADISA,
73,Lavie Women's Ushawu Satchel Bag | Ladies Purse Handbag,https://www.amazon.in/Lavie-Womens-Ushawu-Satchel-Handbag/dp/B0B3J9J9CK/ref=sr_1_56?keywords=bags&qid=1685117261&sr=8-56,"₹1,059",4.1 out of 5 stars,"6,417",B0B3J9J9CK,Bagzone Lifestyle Pvt Ltd,
74,NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,https://www.amazon.in/Nivia-6853-Polyester-Basic-Duffle/dp/B07FWQ9HRV/ref=sr_1_57?keywords=bags&qid=1685117261&sr=8-57,₹269,4.0 out of 5 stars,"3,453",B07FWQ9HRV,‎No,
75,"Safari Spartan 21 Ltrs Water Resistant Backpack - Teal, S (SPARTAN19CBTEA)",https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B277CR5/ref=sr_1_58?keywords=bags&qid=1685117261&sr=8-58,₹599,3.8 out of 5 stars,766,B09B277CR5,Safari Industries,
76,MOKOBARA The Transit Backpack Laptop Bag for Men and Women,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzM1MjcyODk1MDYwMzY1OjE2ODUxMTcyNjE6c3BfbXRmOjIwMTE1MTA0OTA3ODk4OjowOjo&url=%2FMokobara-Transit-Backpack-Laptop-Sunray%2Fdp%2FB09V7R98XC%2Fref%3Dsr_1_59_sspa%3Fkeywords%3Dbags%26qid%3D1685117261%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹5,999",4.5 out of 5 stars,592,B09V7R98XC,"Designed By Mokobara Lifestyle Private Limited, Bangalore.",
77,Red Lemon Bange Hard Ironlook Briefcase Laptop Bag Anti-Theft Hard Shell Unisex Laptop Backpack with USB Charging Backpack for Men and Women,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzM1MjcyODk1MDYwMzY1OjE2ODUxMTcyNjE6c3BfbXRmOjIwMTE2ODc5MTczOTk4OjowOjo&url=%2FRed-Lemon-Ironlook-Briefcase-Anti-Theft%2Fdp%2FB09ZYQJHXR%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dbags%26qid%3D1685117261%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹4,990",4.4 out of 5 stars,80,B09ZYQJHXR,Encon Impex Pvt Ltd,
78,Safari Seek 45 Ltrs Overnighter Expandable Travel Laptop Backpack,https://www.amazon.in/Safari-45L-21-OB-BLK/dp/B07BZ5VC4H/ref=sr_1_61?keywords=bags&qid=1685117261&sr=8-61,"₹1,999",4.5 out of 5 stars,"7,044",Safari Industries (India) Ltd,5 April 2018,
79,Kore Regular Gym Bag,https://www.amazon.in/Kore-K-REGULAR-GYM-BAG-Regular-Gym-Bag/dp/B09VLK27NF/ref=sr_1_62?keywords=bags&qid=1685117261&sr=8-62,₹59,2.6 out of 5 stars,"1,746",B09VLK27NF,‎Regular (Black),"This lightweight gym bag will stylishly carry your workout clothes and other essentials from your home to gym sport,This is the perfect value bag intended use for athletic, gym, travel, camping, hiking, weekend and carry on or overnight as it is spacious as well as functional,With a perfect combination of style and durability, you just can't go wrong with this bag."
80,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",https://www.amazon.in/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_63?keywords=bags&qid=1685117261&sr=8-63,₹499,3.9 out of 5 stars,"10,173",Fur Jaden,6 October 2018,
81,Gear Vintage2 Anti Theft Faux Leather 18 cms Tan Laptop Backpack,https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_64?keywords=bags&qid=1685117261&sr=8-64,₹836,4.3 out of 5 stars,"1,555",B07G4F3758,Gear,
82,NORTH ZONE Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L,https://www.amazon.in/NORTH-ZONE-Waterproof-Backpack-Dimensions/dp/B0BS6QM2GD/ref=sr_1_65?keywords=bags&qid=1685117261&sr=8-65,₹569,4.0 out of 5 stars,317,B0BS6QM2GD,SHABA BAGS,"Care Instructions: Do not expose to extreme heat The Hype 1 Casual Backpack from Northzone Sport features an elegant look and feel. It is a perfect every day carry for speedy city commutes, college or school. Keeping it unique and stylish, this Northzone backpack features a versatile shaded design with the Northzone logo print on the face of the bag. Sturdy, spacious and elegant are the spirit of this backpack. Plenty of Space & Pockets: This college bags for girls and boys features two spacious compartments that can each fit book, iPad, A4 size files, lunch box, light clothes, school supplies & accessories. It also features a zip compartment with multiple organizer pockets for keys, pens, pencils, cell phone, power bank, etc. The twin mesh pockets on each side helps pack in a water bottle and a compact umbrella. Lightweight & Sturdy: This school bags for girls and boys features a multi ventilated 10mm robust mesh padding that provides maximum back support. The straps are breathable, padded and adjustable that helps to relieve the stress on your shoulder. The top of the backpack features a webbing loop top handle that helps in carrying the backpack with ease. External Dimension: Length – 33cm, Width – 21cm, Height – 49cm, Weight – 1,000 grams. Capacity – 34 litres. Laptop Compatibility – yes"
83,AUXTER Faux Leather 23 Cms Duffle Bag(AUX_GB_LE_Black -SE_0521_Black),https://www.amazon.in/AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_66?keywords=bags&qid=1685117261&sr=8-66,₹376,4.3 out of 5 stars,"9,121",Auxter,20 November 2017,
84,"Lenovo 15.6"" Casual Backpack B210",https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_67?keywords=bags&qid=1685117261&sr=8-67,₹749,4.2 out of 5 stars,"27,002","Lenovo, Ferns Icon, Level, 2, Outer Ring Rd, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560157",23 February 2018,
85,ADISA Large Laptop Backpack Office Bag College Travel Back Pack with USB (Black),https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BXQZ6Q85/ref=sr_1_68?keywords=bags&qid=1685117261&sr=8-68,₹499,4.0 out of 5 stars,39,B0BXQZ6Q85,ADISA,"High Quality large and spacious laptop backpack with 1 main laptop compartment and 1 front easy-access pocket. It is ideal for carrying laptop inside with padding for safety and space for laptop accessories like charger, etc. It also has organiser for pens, visiting cards, etc along with space for carrying papers, files, etc. It has provision for holding bottles on one side and has USB charging slot on the other side. It has padded shoulder straps for your comfort."
86,Red Lemon BANGE Multifunctional Waterproof Anti-Thief Sling Bag with USB Charging (Camo),https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzM1MjcyODk1MDYwMzY1OjE2ODUxMTcyNjE6c3BfYnRmOjIwMTE2ODc5MTczODk4OjowOjo&url=%2FRed-Lemon-Multifunctional-Waterproof-Anti-Thief%2Fdp%2FB0B12VQFVC%2Fref%3Dsr_1_69_sspa%3Fkeywords%3Dbags%26qid%3D1685117261%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹1,899",4.3 out of 5 stars,146,B0B12VQFVC,Encon Impex Pvt Ltd,
87,"MOKOBARA The Work Backpack 15.6"" Inch Laptop | Travel Backpack For Men And Women",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzM1MjcyODk1MDYwMzY1OjE2ODUxMTcyNjE6c3BfYnRmOjIwMTEwMTgxNTEwOTk4OjowOjo&url=%2FMokobara-Backpack-Leather-Resistant-Laptop%2Fdp%2FB0B7X81X69%2Fref%3Dsr_1_70_sspa%3Fkeywords%3Dbags%26qid%3D1685117261%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹7,499",4.5 out of 5 stars,51,B0B7X81X69,Designed By Mokobara Lifestyle Private Limited,
88,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Navy Blue | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNjQ5NDc2MzUyMDE3NTM5OjE2ODUxMTcyNzI6c3BfYXRmX25leHQ6MjAxNDY1NDMwOTQ0OTg6OjA6Og&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_65_sspa%3Fkeywords%3Dbags%26qid%3D1685117272%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,₹529,3.9 out of 5 stars,"15,936",B085MHDJ93,Amazing Bags,
89,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNjQ5NDc2MzUyMDE3NTM5OjE2ODUxMTcyNzI6c3BfYXRmX25leHQ6MjAwOTI1MjU5Nzk2OTg6OjA6Og&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTCNN75%2Fref%3Dsr_1_66_sspa%3Fkeywords%3Dbags%26qid%3D1685117272%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,₹699,4.0 out of 5 stars,"4,037",B09VTCNN75,FUR JADEN,"Stay organized all day with a durable and lightweight backpack from Fur Jaden. This back pack is a stylish and functional accessory for men and women. Can add admiration to an appealing and daring personality with a remarkable aesthetics and functionality. This backpack features an anti-theft design. You can also charge your phone on the go and organize your stuff like pro. Fur Jaden functional back pack is apt to protect your gadgets and belongings from being stolen while you travel, thanks to its special anti-theft design. Now keep your belongings safe with style. The backpack features multiple compartments that you may use for your laptop and other essentials. A remarkable feature of this backpack allows you to charge your phone while you are on the move. With an attached charging dock in the back you may connect a portable power bank with ease. Weighing about 600grams, this backpack is lightweight. The backpack is able to house a laptop of up to 15.6 inches and has seven inner compartments to place your other essentials. Made from durable quality polymer this Fur Jaden back pack is sturdy and reliable. Flaunt this bag with style and low maintenance as this bag is washable. This backpack is also suitable for school or college. The straps are designed to distribute the weight equally on each shoulder preventing any sort of discomfort. Use this back pack for office, college/school or during travels."
90,Skybags Kick 24L Unisex Adjustable Strap Polyester Blue Laptop Backpack,https://www.amazon.in/Skybags-Unisex-Adjustable-Polyester-Backpack/dp/B0BJ763F7Y/ref=sr_1_67?keywords=bags&qid=1685117272&sr=8-67,"₹1,300",4.3 out of 5 stars,26,B0BJ763F7Y,"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India","A super sleek, sporty and casual 32L backpack FIFA backpack for all the football fans. Ideal for college student or a day outings. Big enough to carry all your essentials. Sleek enough to carry it with ease. Sporty and Stlyish backpack with 3 compartments, 1 front slip in pocket, printed ID tag, slip in file compartment, multilevel organizer with key chain holder, bottle holder with satey loop, built to last straps"
91,Wildcraft Work Packs'18 21 Ltrs Black Laptop Backpack (Streak Plus),https://www.amazon.in/Wildcraft-Packs18-Laptop-Backpack-Streak/dp/B07FC4D9B5/ref=sr_1_68_mod_primary_new?keywords=bags&qid=1685117272&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-68,"₹1,549",4.4 out of 5 stars,"1,943",Wildcraft,7 July 2018,"Fits upto 15 inch. Side mesh pocket for water bottle. Padded back system for carrying comfort. Webbing haul loop. Internal organizer. Material Specifications: 420D Poly Ripstop coated, 210D Nylon Poly Melange, 420D TM Poly Dobby."
92,ADISA Large Laptop Backpack Office Bag College Travel Back Pack with USB (Black),https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BXQZ6Q85/ref=sr_1_69?keywords=bags&qid=1685117272&sr=8-69,₹499,4.0 out of 5 stars,39,B0BXQZ6Q85,ADISA,"High Quality large and spacious laptop backpack with 1 main laptop compartment and 1 front easy-access pocket. It is ideal for carrying laptop inside with padding for safety and space for laptop accessories like charger, etc. It also has organiser for pens, visiting cards, etc along with space for carrying papers, files, etc. It has provision for holding bottles on one side and has USB charging slot on the other side. It has padded shoulder straps for your comfort."
93,Safari Seek 45 Ltrs Overnighter Expandable Travel Laptop Backpack,https://www.amazon.in/Safari-45L-21-OB-BLK/dp/B07BZ5VC4H/ref=sr_1_70?keywords=bags&qid=1685117272&sr=8-70,"₹1,999",4.5 out of 5 stars,"7,044",Safari Industries (India) Ltd,5 April 2018,
94,"Lenovo 15.6"" Casual Backpack B210",https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_71?keywords=bags&qid=1685117272&sr=8-71,₹749,4.2 out of 5 stars,"27,002","Lenovo, Ferns Icon, Level, 2, Outer Ring Rd, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560157",23 February 2018,
95,HEROZ Hammer Unisex Nylon 35 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (Black),https://www.amazon.in/HEROZ-Backpack-Resistant-Durable-Notebook/dp/B09B7KC93T/ref=sr_1_72?keywords=bags&qid=1685117272&sr=8-72,"₹1,199",4.2 out of 5 stars,"1,130",B09B7KC93T,A. H. Creation,
96,Tabelito® Casual 15.6 Inch (39.6 cm) Water Repellent Laptop Backpack Office College School Business Travel Bag Suitable for Men Women Boys & Girls Capacity 25 Litre (Grey),https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3L4PHK/ref=sr_1_73?keywords=bags&qid=1685117272&sr=8-73,₹549,4.1 out of 5 stars,"1,735",B08Y3L4PHK,"‎Tabelito Trade India, Tabelito Trade India, Prop No: 5, Ground Floor, Kh No:641, Village Rithala, Land Mark: Near Suzuki service center (Rithala), Contact : +919958166528",
97,MOKOBARA The Transit Backpack Laptop Bag for Men and Women,https://www.amazon.in/Mokobara-Transit-Backpack-Laptop-Sunray/dp/B09V7R98XC/ref=sr_1_74?keywords=bags&qid=1685117272&sr=8-74,"₹5,999",4.5 out of 5 stars,592,B09V7R98XC,"Designed By Mokobara Lifestyle Private Limited, Bangalore.",
98,MOKOBARA The Transit Backpack Laptop Bag for Men and Women,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNjQ5NDc2MzUyMDE3NTM5OjE2ODUxMTcyNzI6c3BfbXRmOjIwMTE1MTA0OTA3ODk4OjowOjo&url=%2FMokobara-Transit-Backpack-Laptop-Sunray%2Fdp%2FB09V7R98XC%2Fref%3Dsr_1_75_sspa%3Fkeywords%3Dbags%26qid%3D1685117272%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹5,999",4.5 out of 5 stars,592,B09V7R98XC,"Designed By Mokobara Lifestyle Private Limited, Bangalore.",
99,Red Lemon Bange Hard Ironlook Briefcase Laptop Bag Anti-Theft Hard Shell Unisex Laptop Backpack with USB Charging Backpack for Men and Women,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNjQ5NDc2MzUyMDE3NTM5OjE2ODUxMTcyNzI6c3BfbXRmOjIwMTE2ODc5MTczOTk4OjowOjo&url=%2FRed-Lemon-Ironlook-Briefcase-Anti-Theft%2Fdp%2FB09ZYQJHXR%2Fref%3Dsr_1_76_sspa%3Fkeywords%3Dbags%26qid%3D1685117272%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹4,990",4.4 out of 5 stars,80,B09ZYQJHXR,Encon Impex Pvt Ltd,
100,Bennett™ Mystic 15.6 inch (39.6cm) Laptop Briefcase Shoulder Sling Office Business Professional Travel Messenger Bag for Men and Women Water Repellent Formal Executive Bags (Grey) 6 Months Warranty,https://www.amazon.in/BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ/ref=sr_1_77?keywords=bags&qid=1685117272&sr=8-77,₹499,4.0 out of 5 stars,"5,747",B09321GJXZ,"‎Texcoco Enterprices, Texcoco Enterprices, 9958166528",
101,Lenovo 15.6-inch Casual Laptop Briefcase T210,https://www.amazon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17229/dp/B075Y6Y9H5/ref=sr_1_78?keywords=bags&qid=1685117272&sr=8-78,₹799,4.2 out of 5 stars,"19,494",2 April 2018,24.89 x 2.03 x 36.07 cm; 340.19 Grams,
102,NIVIA Deflate Round 01 Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Carry Gym Accessories/Fitness Bag/Sports &Travel Bag/Gym kit Bag,https://www.amazon.in/Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S/ref=sr_1_79?keywords=bags&qid=1685117272&sr=8-79,₹369,4.2 out of 5 stars,"7,547",B07222KX3S,‎No,
103,Kore Regular Gym Bag,https://www.amazon.in/Kore-K-REGULAR-GYM-BAG-Regular-Gym-Bag/dp/B09VLK27NF/ref=sr_1_80?keywords=bags&qid=1685117272&sr=8-80,₹59,2.6 out of 5 stars,"1,746",B09VLK27NF,‎Regular (Black),"This lightweight gym bag will stylishly carry your workout clothes and other essentials from your home to gym sport,This is the perfect value bag intended use for athletic, gym, travel, camping, hiking, weekend and carry on or overnight as it is spacious as well as functional,With a perfect combination of style and durability, you just can't go wrong with this bag."
104,ADISA Women Girls Floral Print Sling Bag,https://www.amazon.in/ADISA-Women-Girls-Floral-SL5072-CRE_Cream/dp/B09B56BCXR/ref=sr_1_81?keywords=bags&qid=1685117272&sr=8-81,₹495,4.3 out of 5 stars,512,B09B56BCXR,ADISA,
105,Arctic Hunter Backpack Premium Business Backpack for Men Office Travel Laptop Bag with 15.6 Inch Laptop Pocket Water/Scratch-resistant Multiple Pocket Padded College Backpack for Men,https://www.amazon.in/Backpack-Business-Scratch-resistant-Multiple-Comfortable/dp/B0B6FNPN76/ref=sr_1_82?keywords=bags&qid=1685117272&sr=8-82,"₹5,699",4.3 out of 5 stars,99,B00492,B0B6FNPN76,
106,"DERBEN CLOVE® 15.6 Men and Women Laptop, MacBook Shoulder Messenger Sling Office Bag - Grey",https://www.amazon.in/Derben-Fabric-Leather-Laptop-Messenger/dp/B08TVL3MWJ/ref=sr_1_83?keywords=bags&qid=1685117272&sr=8-83,₹899,4.1 out of 5 stars,144,Derben Clove,24 January 2021,
107,"Safari Spartan 21 Ltrs Water Resistant Backpack - Blue, S (SPARTAN19CBBLU)",https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B26MB5M/ref=sr_1_84?keywords=bags&qid=1685117272&sr=8-84,₹599,3.8 out of 5 stars,812,B09B26MB5M,Safari Industries,
108,Red Lemon BANGE Multifunctional Waterproof Anti-Thief Sling Bag with USB Charging (Camo),https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNjQ5NDc2MzUyMDE3NTM5OjE2ODUxMTcyNzI6c3BfYnRmOjIwMTE2ODc5MTczODk4OjowOjo&url=%2FRed-Lemon-Multifunctional-Waterproof-Anti-Thief%2Fdp%2FB0B12VQFVC%2Fref%3Dsr_1_85_sspa%3Fkeywords%3Dbags%26qid%3D1685117272%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹1,899",4.3 out of 5 stars,146,B0B12VQFVC,Encon Impex Pvt Ltd,
